ID,TANAP ID,Indexnr,Archief Amsterdam of Zeeland?,Deel,Folio-begin,Folio-eind,Scan-begin,Scan-Eind,Enkel gescanned of dubbel?,RGP Deel,RGP START,Jaar,Beschrijving,Datum,Datum (nummeriek),LINK naar eerste scan,Bestandsnaam van eerste scan,LINK naar laatste scan,Bestandsnaam van laatste scan,HTR van IJsberg beschikbaar?
873,103258,3865,A,,1,231,7,469,Enkel,,,1790,Origineele missive van den gouverneur generaal Willem Arnold Alting ende raden van Indie aan de vergadering van zeventiene in dato 29 October 1790., 29 October 1790.,29-10-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3865/file/NL-HaNA_1.04.02_3865_0007,NL-HaNA_1.04.02_3865_0007,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3865/file/NL-HaNA_1.04.02_3865_0469,NL-HaNA_1.04.02_3865_0469,FALSE
874,103260,3866,A,,234,236,17,21,Enkel,,,1790,Originele missive van de hooge regeringe tot Batavia aan de vergadering van 17 in dato 9 September 1790., 9 September 1790.,9-09-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0017,NL-HaNA_1.04.02_3866_0017,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0021,NL-HaNA_1.04.02_3866_0021,FALSE
875,103261,3866,A,,237,239,25,29,Enkel,,,1790,Originele secrete missive van de hooge regeringe tot Batavia aan de vergadering van 17 in dato 10 September 1790., 10 September 1790.,10-09-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0025,NL-HaNA_1.04.02_3866_0025,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0029,NL-HaNA_1.04.02_3866_0029,FALSE
876,103274,3866,A,,284,307,129,175,Enkel,,,1790,Originele missive van generaal en raden tot Batavia aan de vergadering van 17 in dato 19 October 1790., 19 October 1790.,19-10-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0129,NL-HaNA_1.04.02_3866_0129,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0175,NL-HaNA_1.04.02_3866_0175,FALSE
877,103275,3866,A,,308,311,181,187,Enkel,,,1790,Originele secrete missive van generaal en raden tot Batavia aan de vergadering van 17 in dato 19 October 1790., 19 October 1790.,19-10-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0181,NL-HaNA_1.04.02_3866_0181,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0187,NL-HaNA_1.04.02_3866_0187,FALSE
878,103290,3866,A,,352,354,301,305,Enkel,,,1790,Originele missive van generaal en raaden tot Batavia aan de vergadering van 17 in dato 12 November 1790., 12 November 1790.,12-11-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0301,NL-HaNA_1.04.02_3866_0301,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0305,NL-HaNA_1.04.02_3866_0305,FALSE
879,103295,3866,A,,375,392,361,395,Enkel,,,1790,Originele secreete missive van generaal en raaden tot Batavia aan de vergadering van 17 in dato 12 November 1790., 12 November 1790.,12-11-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0361,NL-HaNA_1.04.02_3866_0361,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3866/file/NL-HaNA_1.04.02_3866_0395,NL-HaNA_1.04.02_3866_0395,FALSE
880,103373,3868,A,,1626,1628,555,559,Enkel,,,1790,Originele secrete missive van generaal en raden aan de vergaderingh der heren seventiene van 7 December 1790.,7 december 1790,7-12-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3868/file/NL-HaNA_1.04.02_3868_0555,NL-HaNA_1.04.02_3868_0555,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3868/file/NL-HaNA_1.04.02_3868_0559,NL-HaNA_1.04.02_3868_0559,FALSE
881,103397,3869,A,,1670,2793,15,2257,Enkel,,,1790,Origineele generaale missive van den gouverneur generael en raden van Indie te Batavia aan de vergadering der seventiene van ultimo December 1790.,ultimo december 1790,31-12-1790,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3869/file/NL-HaNA_1.04.02_3869_0015,NL-HaNA_1.04.02_3869_0015,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3869/file/NL-HaNA_1.04.02_3869_2257,NL-HaNA_1.04.02_3869_2257,FALSE
882,107555,7587,Z,,1,1039,5,1027,Dubbel,,,1782,"Originele generaale missive geschreeven door den gouverneur generaal en de raaden van Indie te Batavia aan de wel edele hoog agtbaare heeren bewindhebberen ter vergadering van zeventienen gecommitteerd de generaale Nederlandsche geoctroijeerde Oost Indische compagnie representeerende ter presidiale kamer te Amsterdam, gedateerd 31 December 1782.", 31 December 1782.,31-12-1782,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7587/file/NL-HaNA_1.04.02_7587_0005,NL-HaNA_1.04.02_7587_0005,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7587/file/NL-HaNA_1.04.02_7587_1027,NL-HaNA_1.04.02_7587_1027,TRUE
883,107556,7588,Z,,1,228,7,253,Dubbel,,,1784,Originele generaale missive geschreven door hunne hoogedelheden den gouverneur generaal en de raaden van Indie te Batavia aan de weledele hoog agtbare heeren bewindhebberen ter vergaderinge van seventhienen gecommitteert de generaale Nederlandse geoctroijeerde Oostindische Comp. representeerende ter presidiale kamer te Middelburg in Zeeland gedateerd den 27 October anno 1784., den 27 October anno 1784.,27-10-1784,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7588/file/NL-HaNA_1.04.02_7588_0007,NL-HaNA_1.04.02_7588_0007,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7588/file/NL-HaNA_1.04.02_7588_0253,NL-HaNA_1.04.02_7588_0253,TRUE
884,107558,7589,Z,,5,51,19,65,Dubbel,,,1786,"Originele missive van hunne hoog edelheden aan de hoog Ed. heeren seventhienen, gedateerd 25 April 1786.", 25 April 1786.,25-04-1786,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7589/file/NL-HaNA_1.04.02_7589_0019,NL-HaNA_1.04.02_7589_0019,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7589/file/NL-HaNA_1.04.02_7589_0065,NL-HaNA_1.04.02_7589_0065,TRUE
885,107630,7591,Z,,1,49,9,57,Dubbel,,,1788,Origineele missive van hunne hoogedelheden aan de hoog edele heeren seventhienen in Nederland gerigt en gedateert den 22 Januarij 1788., den 22 Januarij 1788.,22-01-1788,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7591/file/NL-HaNA_1.04.02_7591_0009,NL-HaNA_1.04.02_7591_0009,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7591/file/NL-HaNA_1.04.02_7591_0057,NL-HaNA_1.04.02_7591_0057,TRUE
886,170131,7590,Z,,803,807,1083,1087,Dubbel,,,1787,Origineele missive van hunne hoogedelheeden aan de wel edele hoog agtbare heeren seventienen in patria gerigt zijnde gedateerd 6 Februarij 1787., 6 Februarij 1787.,6-02-1787,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7590/file/NL-HaNA_1.04.02_7590_1083,NL-HaNA_1.04.02_7590_1083,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7590/file/NL-HaNA_1.04.02_7590_1087,NL-HaNA_1.04.02_7590_1087,TRUE
887,103399,3870,A,,2823,2825,79,83,Enkel,,,1791,Originele secreete missive van generaal en raaden tot Batavia aan de vergadering van 17 in dato 17 Februarij 1791., 17 Februarij 1791.,17-02-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3870/file/NL-HaNA_1.04.02_3870_0079,NL-HaNA_1.04.02_3870_0079,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3870/file/NL-HaNA_1.04.02_3870_0083,NL-HaNA_1.04.02_3870_0083,FALSE
888,103401,3870,A,,2832,2866,103,171,Enkel,,,1791,Originele secreete missive van generaal en raden tot Batavia aan de vergadering van 17 in dato 8 Februarij 1791., 8 Februarij 1791.,8-02-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3870/file/NL-HaNA_1.04.02_3870_0103,NL-HaNA_1.04.02_3870_0103,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3870/file/NL-HaNA_1.04.02_3870_0171,NL-HaNA_1.04.02_3870_0171,FALSE
889,103411,3870,A,,2902,2904,263,267,Enkel,,,1791,Originele secrete missive van den gouverneur generaal Willem Arnold Alting aan de vergadering van 17 in dato 4 Februarij 1791., 4 Februarij 1791.,4-02-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3870/file/NL-HaNA_1.04.02_3870_0263,NL-HaNA_1.04.02_3870_0263,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3870/file/NL-HaNA_1.04.02_3870_0267,NL-HaNA_1.04.02_3870_0267,FALSE
890,103546,3873,A,,4201,4253,359,461,Enkel,,,1791,Origineele missive van den gouverneur generael ende raden van Indien aan de vergadering van seventiene in dato 4 Julij 1791., 4 Julij 1791.,4-07-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3873/file/NL-HaNA_1.04.02_3873_0359,NL-HaNA_1.04.02_3873_0359,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3873/file/NL-HaNA_1.04.02_3873_0461,NL-HaNA_1.04.02_3873_0461,FALSE
891,104363,3913,A,,34,37,51,54,Dubbel,,,1791,"Origineele secrete missive van gouverneur generael en raden aan de vergaderinge van 17, in dato 5 April 1791.", 5 April 1791.,5-04-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0051,NL-HaNA_1.04.02_3913_0051,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0054,NL-HaNA_1.04.02_3913_0054,FALSE
892,104366,3913,A,,44,46,63,64,Dubbel,,,1791,"Origineele secreete missive van gouverneur generaal en raden aan de vergadering van 17, in dato 19 April 1791.", 19 April 1791.,19-04-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0063,NL-HaNA_1.04.02_3913_0063,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0064,NL-HaNA_1.04.02_3913_0064,FALSE
893,104367,3913,A,,47,74,68,96,Dubbel,,,1791,"Originele missive van gouverneur generaal en raden aan de vergadering van 17, in dato 24 October 1791.", 24 October 1791.,24-10-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0068,NL-HaNA_1.04.02_3913_0068,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0096,NL-HaNA_1.04.02_3913_0096,FALSE
894,104368,3913,A,,76,78,98,100,Dubbel,,,1791,"Origineele secreete missive van gouverneur generaal en raden aan de vergadering van 17, in dato 24 October 1791.", 24 October 1791.,24-10-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0098,NL-HaNA_1.04.02_3913_0098,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0100,NL-HaNA_1.04.02_3913_0100,FALSE
895,104369,3913,A,,79,91,102,114,Dubbel,,,1791,"Origineele secreete missive van gouverneur generaal en raden aan de vergadering van 17, in dato 18 November 1791.", 18 November 1791.,18-11-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0102,NL-HaNA_1.04.02_3913_0102,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3913/file/NL-HaNA_1.04.02_3913_0114,NL-HaNA_1.04.02_3913_0114,FALSE
896,104428,3914,A,,436,617,53,236,Dubbel,,,1791,"Originele missive van de gouverneur generaal en raaden aan de vergadering van seventienen, in dato 29 December 1791.", 29 December 1791.,29-12-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0053,NL-HaNA_1.04.02_3914_0053,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0236,NL-HaNA_1.04.02_3914_0236,FALSE
897,104429,3914,A,,618,625,237,244,Dubbel,,,1792,"Originele missive van de gouverneur generaal en raaden aan de vergadering van seventienen, in dato 20 Januarij 1792.", 20 Januarij 1792.,20-01-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0237,NL-HaNA_1.04.02_3914_0237,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0244,NL-HaNA_1.04.02_3914_0244,FALSE
898,104430,3914,A,,626,628,247,249,Dubbel,,,1792,"Originele missive van de gouverneur generaal en raaden aan de vergadering van seventienen, in dato 20 Januarij 1792.", 20 Januarij 1792.,20-01-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0247,NL-HaNA_1.04.02_3914_0247,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0249,NL-HaNA_1.04.02_3914_0249,FALSE
899,104431,3914,A,,629,632,251,254,Dubbel,,,1791,"Originele missive van de gouverneur generaal en raaden aan de vergadering van seventienen, in dato 13 December 1791.", 13 December 1791.,13-12-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0251,NL-HaNA_1.04.02_3914_0251,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3914/file/NL-HaNA_1.04.02_3914_0254,NL-HaNA_1.04.02_3914_0254,FALSE
900,105090,3945,A,,1,1224,5,1236,Dubbel,,,1791,Originele missive van generaal en raden tot Batavia aan de vergadering van 17 in dato 31 December 1791., 31 December 1791.,31-12-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3945/file/NL-HaNA_1.04.02_3945_0005,NL-HaNA_1.04.02_3945_0005,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3945/file/NL-HaNA_1.04.02_3945_1236,NL-HaNA_1.04.02_3945_1236,FALSE
901,105092,3946,A,,1245,1260,33,48,Dubbel,,,1792,Originele missive van generaal en raden te Batavia aan de vergaderinge van zeventiene in dato 17 April 1792., 17 April 1792.,17-04-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3946/file/NL-HaNA_1.04.02_3946_0033,NL-HaNA_1.04.02_3946_0033,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3946/file/NL-HaNA_1.04.02_3946_0048,NL-HaNA_1.04.02_3946_0048,FALSE
902,105093,3946,A,,1261,1265,51,55,Dubbel,,,1792,Originele missive van generaal en raden te Batavia aan de vergaderinge van zeventiene in dato 25 Meij 1792., 25 Meij 1792.,25-05-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3946/file/NL-HaNA_1.04.02_3946_0051,NL-HaNA_1.04.02_3946_0051,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3946/file/NL-HaNA_1.04.02_3946_0055,NL-HaNA_1.04.02_3946_0055,FALSE
903,105244,3947,A,,2226,2229,563,566,Dubbel,,,1791,Originele secreete missive van generaal en raaden tot Batavia aan de vergadering van 17 in dato 8 Meij 1791., 8 Meij 1791.,8-05-1791,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3947/file/NL-HaNA_1.04.02_3947_0563,NL-HaNA_1.04.02_3947_0563,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3947/file/NL-HaNA_1.04.02_3947_0566,NL-HaNA_1.04.02_3947_0566,FALSE
904,105287,3948,A,,2364,2368,42,46,Dubbel,,,1792,Origineele missive van gouverneur generaal en raden aan de vergadering van zeventienen in dato 15 Junij 1792., 15 Junij 1792.,15-06-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0042,NL-HaNA_1.04.02_3948_0042,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0046,NL-HaNA_1.04.02_3948_0046,FALSE
905,105304,3948,A,,2423,2432,116,127,Dubbel,,,1792,Originele missive van gouverneur generaal en raden aan de vergadering van zeventienen in dato 27 Junij 1792., 27 Junij 1792.,27-06-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0116,NL-HaNA_1.04.02_3948_0116,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0127,NL-HaNA_1.04.02_3948_0127,FALSE
906,105308,3948,A,,2460,2656,140,335,Dubbel,,,1792,Originele missive van gouverneur generaal en raden aan de vergadering van zeventienen in dato 12 October 1792., 12 October 1792.,12-10-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0140,NL-HaNA_1.04.02_3948_0140,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0335,NL-HaNA_1.04.02_3948_0335,FALSE
907,105309,3948,A,,2657,2704,337,385,Dubbel,,,1792,Originele missive van gouverneur generaal en raden aan de vergadering van zeventienen in dato 30 October 1792., 30 October 1792.,30-10-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0337,NL-HaNA_1.04.02_3948_0337,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3948/file/NL-HaNA_1.04.02_3948_0385,NL-HaNA_1.04.02_3948_0385,FALSE
908,105354,3950,A,,3272,3274,374,376,Dubbel,,,1792,Originele secrete missive van gouverneur generaal en raden tot Batavia aan de vergadering van zeventienen in dato 25 September 1792., 25 September 1792.,25-09-1792,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3950/file/NL-HaNA_1.04.02_3950_0374,NL-HaNA_1.04.02_3950_0374,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3950/file/NL-HaNA_1.04.02_3950_0376,NL-HaNA_1.04.02_3950_0376,FALSE
909,105751,3970,A,,243,1613,15,2759,Enkel,,,1793,Originele missive van generaal en raaden aan de vergadering van seventien in dato 31 Januarij 1793., 31 Januarij 1793.,31-01-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3970/file/NL-HaNA_1.04.02_3970_0015,NL-HaNA_1.04.02_3970_0015,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3970/file/NL-HaNA_1.04.02_3970_2759,NL-HaNA_1.04.02_3970_2759,FALSE
910,105753,3971,A,,1632,1641,47,65,Enkel,,,1793,Origineele missive van gouverneur generaal en raden aan de vergadering van zeventien in dato 28 Maart 1793., 28 Maart 1793.,28-03-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0047,NL-HaNA_1.04.02_3971_0047,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0065,NL-HaNA_1.04.02_3971_0065,FALSE
911,105754,3971,A,,1642,1645,71,77,Enkel,,,1793,Origineele missive van gouverneur generaal en raden aan de vergadering van zeventien in dato 9 April 1793., 9 April 1793.,9-04-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0071,NL-HaNA_1.04.02_3971_0071,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0077,NL-HaNA_1.04.02_3971_0077,FALSE
912,105755,3971,A,,1646,1663,83,117,Enkel,,,1793,Origineele missive van gouverneur generaal en raden aan de vergadering van zeventien in dato 12 April 1793., 12 April 1793.,12-04-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0083,NL-HaNA_1.04.02_3971_0083,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0117,NL-HaNA_1.04.02_3971_0117,FALSE
913,105756,3971,A,,1664,1673,119,137,Enkel,,,1793,Origineele missive van gouverneur generaal en raden aan de vergadering van zeventien in dato 11 Julij 1793., 11 Julij 1793.,11-07-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0119,NL-HaNA_1.04.02_3971_0119,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3971/file/NL-HaNA_1.04.02_3971_0137,NL-HaNA_1.04.02_3971_0137,FALSE
914,105861,3973,A,,2892,2905,787,809,Enkel,,,1793,"Missive van de gouverneur generaal en raden aan de bewindhebberen ter vergadering van seventienen, gedateerd den 8 October 1793.", den 8 October 1793.,8-10-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3973/file/NL-HaNA_1.04.02_3973_0787,NL-HaNA_1.04.02_3973_0787,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3973/file/NL-HaNA_1.04.02_3973_0809,NL-HaNA_1.04.02_3973_0809,FALSE
915,105862,3973,A,,2905,2910,811,819,Enkel,,,1793,"Missive van de gouverneur generaal en raden aan de bewindhebberen ter vergadering van seventienen, gedateerd den 1 November 1793.", den 1 November 1793.,1-11-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3973/file/NL-HaNA_1.04.02_3973_0811,NL-HaNA_1.04.02_3973_0811,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3973/file/NL-HaNA_1.04.02_3973_0819,NL-HaNA_1.04.02_3973_0819,FALSE
916,105863,3973,A,,2910,2935,823,869,Enkel,,,1793,"Missive van de gouverneur generaal en raden aan de bewindhebberen ter vergadering van seventienen, gedateerd den 5 November 1793.", den 5 November 1793.,5-11-1793,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3973/file/NL-HaNA_1.04.02_3973_0823,NL-HaNA_1.04.02_3973_0823,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/3973/file/NL-HaNA_1.04.02_3973_0869,NL-HaNA_1.04.02_3973_0869,FALSE
